model,train dataset,test dataset,features,accuracy,precision,recall,FPR,F1 score,notes
dueling_DQN_3.pkl,cicdos2017,cicids2017,67,0.5865617937433092,0.6892827405733317,0.5718091798522816,0.39105668540461236,0.6250744964578787,
dueling_DQN_4.pkl,cicdos2017,cicddos2019,67,0.5534790511255069,0.7138929020832362,0.5404890441409972,0.4212584917312839,0.6152054299369453,
dueling_DQN_4.pkl,cicdos2017,cicdos2017,67,0.939755529685681,0.9755529685681025,0.9103747963063552,0.026332288401253918,0.9418375948300084,
dueling_DQN_4.pkl,cicdos2017,cicids2017,67,0.5945521589151898,0.7146187700725586,0.5762435496556619,0.3755674524905294,0.6380145278450363,
double_DQN_1.pkl,cicdos2017,cicddos2019,67,0.5415482127044787,0.7179009181153003,0.5307149009474591,0.435812513499892,0.6102769303910305,
double_DQN_1.pkl,cicdos2017,cicdos2017,67,0.9359720605355064,0.9707508731082655,0.9076190476190477,0.03143572098842665,0.9381240331880185,
double_DQN_1.pkl,cicdos2017,cicids2017,67,0.5854258356131795,0.6897466397050077,0.5706792113019816,0.39205164626218447,0.6245890117702182,
double_DQN_2.pkl,cicdos2017,cicddos2019,67,0.5878501188423358,0.7762967796057231,0.5638031410777146,0.35901271503365745,0.6532028783749338,
double_DQN_2.pkl,cicdos2017,cicdos2017,67,0.9345168800931315,0.9758440046565774,0.9013440860215054,0.02633248730964467,0.9371157070989381,
double_DQN_2.pkl,cicdos2017,cicids2017,67,0.5933091471392887,0.7242298084929225,0.5739468152295844,0.37359202023945726,0.6403895810215985,
double_DQN_3.pkl,cicdos2017,cicddos2019,67,0.5867549051591555,0.7658572959873234,0.5638746868887897,0.3648246314719338,0.6495256916996047,
double_DQN_3.pkl,cicdos2017,cicdos2017,67,0.9358993015133876,0.9770081490104773,0.9027833803953207,0.025051530045980656,0.9384303585156196,
double_DQN_3.pkl,cicdos2017,cicids2017,67,0.5876620673248484,0.7270607826810991,0.5685503936898013,0.37845014555140477,0.6381091823978161,
double_DQN_4.pkl,cicdos2017,cicddos2019,67,0.45854499697068557,0.773314070000466,0.47456027456027455,0.6119008680337149,0.5881748254227075,
double_DQN_4.pkl,cicdos2017,cicdos2017,67,0.9399010477299186,0.9775902211874272,0.9090663058186739,0.02423670129052565,0.9420838592062823,
double_DQN_4.pkl,cicdos2017,cicids2017,67,0.5940198643987153,0.7501011062210063,0.5716526082483105,0.3633109387564525,0.6488307906792502,
dd_DQN_1.pkl,cicdos2017,cicddos2019,67,0.5881064454490376,0.7239595470009788,0.5692820757137098,0.3790234849939208,0.637370753323486,
dd_DQN_1.pkl,cicdos2017,cicdos2017,67,0.9361903376018627,0.9739522700814901,0.9055608172101204,0.028175665040138517,0.9385122344527799,
dd_DQN_1.pkl,cicdos2017,cicids2017,67,0.6014928036160343,0.7387712620435352,0.5796298715842915,0.36009542860890664,0.6495957578102938,
dd_DQN_2.pkl,cicdos2017,cicddos2019,67,0.5834226592720324,0.7659505056624878,0.5611130078525094,0.36861421021726365,0.647723018109445,
dd_DQN_2.pkl,cicdos2017,cicdos2017,67,0.9322613504074505,0.9150174621653085,0.9477015825169556,0.08214938809959206,0.9310727770785518,
dd_DQN_2.pkl,cicdos2017,cicids2017,67,0.6061942428928274,0.7344355893897943,0.5845170757106004,0.3571731392232932,0.6509561023181033,
dd_DQN_3.pkl,cicdos2017,cicddos2019,67,0.6689891410728434,0.7409703127184601,0.6477226432005214,0.30259146341463417,0.6912157902745473,
dd_DQN_3.pkl,cicdos2017,cicdos2017,67,0.9388096623981373,0.9672584400465658,0.9151865620267107,0.03471686468137633,0.9405022992571631,
dd_DQN_3.pkl,cicdos2017,cicids2017,67,0.5246728916379207,0.6180385393124777,0.5207906303091657,0.46966206679683786,0.565262445026477,
dd_DQN_4.pkl,cicdos2017,cicddos2019,67,0.4408118562706809,0.8006711096611828,0.4655826558265583,0.7111739275024942,0.5887896910396354,
dd_DQN_4.pkl,cicdos2017,cicdos2017,67,0.9405558789289872,0.9805005820721769,0.907963886268697,0.021192471927882334,0.9428391520324634,
dd_DQN_4.pkl,cicdos2017,cicids2017,67,0.5883162840490068,0.7636314975615558,0.5653889341465026,0.3639968860191418,0.6497248472427796,
default_A2C_1.pkl,cicdos2017,cicddos2019,67,0.6397213030712589,0.7741995619145268,0.6101072425444396,0.3088741552977177,0.6824278525213104,
default_A2C_1.pkl,cicdos2017,cicdos2017,67,0.8882421420256111,0.9154540162980209,0.8682031465636213,0.0894121268082487,0.8912027199320017,
default_A2C_1.pkl,cicdos2017,cicids2017,67,0.7044903056976329,0.7118294278577376,0.701532167307512,0.2924634217007098,0.7066432864548279,
default_A2C_2.pkl,cicdos2017,cicddos2019,67,0.6406533998229016,0.8161439157384537,0.6041120463640127,0.2832830676432572,0.6943007235603132,
default_A2C_2.pkl,cicdos2017,cicdos2017,67,0.8765279394644936,0.9113795110593713,0.851992926132499,0.09526044110746129,0.8806862124727555,
default_A2C_2.pkl,cicdos2017,cicids2017,67,0.7228113476864517,0.7570655406209111,0.7085255957118763,0.2608015527930482,0.7319917538578317,
default_A2C_3.pkl,cicdos2017,cicddos2019,67,0.5710024700563918,0.8224355688120427,0.5472447049337923,0.35717633823943,0.6571949947862357,
default_A2C_3.pkl,cicdos2017,cicdos2017,67,0.8845314318975553,0.9113795110593713,0.8649357823505041,0.09364908503767493,0.8875504853681002,
default_A2C_3.pkl,cicdos2017,cicids2017,67,0.7751843701677174,0.7523908647555608,0.788328400062315,0.23681351497397685,0.7699405078891711,
default_A2C_4.pkl,cicdos2017,cicddos2019,67,0.5102996691056532,0.8350654797968029,0.5062439961575408,0.47061170212765957,0.6303495101229528,
default_A2C_4.pkl,cicdos2017,cicdos2017,67,0.8849679860302677,0.9355355064027939,0.8496101493326286,0.07171766229561276,0.8905048826095991,
default_A2C_4.pkl,cicdos2017,cicids2017,67,0.7344326156774117,0.7640478172951112,0.7213235335403343,0.250807619119869,0.742071228255627,
